equipment_id,equipment_type,operation_hours,temperature_celsius,vibration_mm_s,pressure_bar,current_amp,load_percentage,maintenance_days_since_last,failure_history_count,environment_dust_level,shift,failure_next_7_days
EQ-CONVEYOR-BELT-075,conveyor_belt,2840.3,62.2,4.73,78.9,255.04,88.59,81,1,low,night,0
EQ-DRILL-RIG-054,drill_rig,5560.3,87.98,8.36,235.66,485.88,80.1,65,0,high,day,1
EQ-CONVEYOR-BELT-032,conveyor_belt,2139.0,68.48,6.59,107.1,148.3,66.96,65,3,medium,night,0
EQ-BALL-MILL-049,ball_mill,6669.1,103.87,9.69,200.12,689.15,88.33,52,2,high,night,1
EQ-CRUSHER-147,crusher,6272.2,80.04,8.06,172.13,466.85,73.26,6,1,low,day,1
EQ-DRILL-RIG-066,drill_rig,3066.9,88.64,7.54,230.69,409.04,82.19,12,4,high,day,0
EQ-BALL-MILL-045,ball_mill,4276.8,80.38,9.25,180.26,533.01,75.81,16,0,medium,night,0
EQ-CONVEYOR-BELT-127,conveyor_belt,6986.5,48.89,1.02,93.99,165.9,61.82,101,1,low,day,0
EQ-CRUSHER-069,crusher,5121.5,83.48,6.13,224.1,569.05,82.48,51,1,low,day,0
EQ-CRUSHER-104,crusher,8610.9,96.81,8.25,174.78,573.57,83.86,36,2,high,night,1
EQ-DRILL-RIG-146,drill_rig,2414.2,93.2,6.24,215.71,388.49,75.25,24,3,high,night,0
EQ-EXCAVATOR-107,excavator,6468.5,77.59,3.96,211.33,349.59,57.32,20,1,high,night,0
EQ-HAUL-TRUCK-064,haul_truck,8312.9,87.0,3.43,172.23,455.52,73.33,11,0,low,day,0
EQ-CONVEYOR-BELT-057,conveyor_belt,599.9,68.49,4.24,100.67,93.64,76.02,43,2,medium,night,0
EQ-CRUSHER-018,crusher,3851.9,87.24,10.17,186.93,585.43,84.34,77,2,medium,day,1
EQ-HAUL-TRUCK-024,haul_truck,6133.4,93.23,5.43,150.47,550.3,92.63,34,0,high,day,0
EQ-CONVEYOR-BELT-006,conveyor_belt,3799.3,63.15,3.59,91.46,251.92,82.06,19,0,medium,day,0
EQ-EXCAVATOR-097,excavator,4724.3,78.93,5.25,170.81,413.42,84.18,50,0,high,night,0
EQ-DRILL-RIG-046,drill_rig,3117.9,84.53,6.59,230.16,550.22,73.16,50,2,low,night,1
EQ-DRILL-RIG-124,drill_rig,2609.0,88.06,4.08,266.9,424.11,81.98,26,1,medium,night,1
EQ-HAUL-TRUCK-045,haul_truck,6576.0,93.42,4.65,151.26,484.84,90.55,64,0,low,night,0
EQ-HAUL-TRUCK-091,haul_truck,5614.7,77.9,2.85,142.79,422.62,73.97,18,0,medium,night,0
EQ-HAUL-TRUCK-030,haul_truck,3274.8,86.38,3.51,141.46,352.33,67.73,88,1,medium,night,0
EQ-HAUL-TRUCK-058,haul_truck,2474.6,87.81,4.59,166.19,456.9,80.28,44,0,medium,night,0
EQ-EXCAVATOR-098,excavator,3678.2,75.93,2.41,207.38,393.96,70.28,41,1,medium,day,0
EQ-CONVEYOR-BELT-047,conveyor_belt,1957.8,69.29,3.24,66.72,133.17,76.49,22,2,medium,night,0
EQ-HAUL-TRUCK-062,haul_truck,2699.7,76.56,3.55,170.48,439.43,88.32,32,2,medium,day,0
EQ-BALL-MILL-027,ball_mill,3593.8,91.99,7.82,169.34,498.34,85.79,11,0,medium,night,1
EQ-CONVEYOR-BELT-032,conveyor_belt,5094.3,63.62,2.51,73.26,213.67,86.29,30,0,medium,night,0
EQ-HAUL-TRUCK-096,haul_truck,5848.5,85.23,6.3,161.32,487.29,83.44,22,1,medium,day,0
EQ-CONVEYOR-BELT-011,conveyor_belt,3595.1,60.67,2.95,49.94,126.75,79.45,95,3,high,night,0
EQ-EXCAVATOR-030,excavator,2901.4,74.37,1.87,206.51,334.51,65.8,22,2,low,night,0
EQ-CONVEYOR-BELT-079,conveyor_belt,7097.6,60.35,3.8,55.38,127.97,67.64,12,1,medium,day,0
EQ-HAUL-TRUCK-058,haul_truck,3134.1,85.47,5.09,116.42,540.05,76.85,29,0,high,night,0
EQ-HAUL-TRUCK-075,haul_truck,3856.2,74.96,9.49,138.36,409.02,81.42,40,0,low,night,0
EQ-CONVEYOR-BELT-119,conveyor_belt,3449.4,75.26,0.54,95.42,153.73,70.24,44,3,high,day,0
EQ-CRUSHER-064,crusher,4326.6,91.81,9.17,187.74,644.25,106.33,17,0,medium,night,0
EQ-BALL-MILL-128,ball_mill,10339.3,84.74,6.96,169.54,563.58,72.62,76,0,high,day,1
EQ-CRUSHER-029,crusher,5294.2,91.93,4.67,182.74,499.8,76.86,50,0,high,day,0
EQ-EXCAVATOR-108,excavator,2418.7,77.56,5.61,202.09,411.16,91.56,9,1,medium,day,1
EQ-CONVEYOR-BELT-105,conveyor_belt,5404.8,69.22,2.75,79.88,158.09,48.98,6,3,high,night,0
EQ-EXCAVATOR-061,excavator,3227.8,87.43,6.13,216.61,496.11,90.31,58,1,medium,night,0
EQ-BALL-MILL-011,ball_mill,4263.9,93.53,6.19,208.14,617.54,81.67,54,0,low,night,0
EQ-BALL-MILL-099,ball_mill,7403.8,103.31,6.93,195.96,632.07,82.18,38,2,medium,night,1
EQ-DRILL-RIG-150,drill_rig,3123.9,94.12,7.71,250.15,393.82,93.63,48,0,high,night,0
EQ-CRUSHER-134,crusher,3415.5,87.4,6.63,169.31,567.67,65.85,32,1,high,night,0
EQ-BALL-MILL-115,ball_mill,2050.5,86.39,8.15,197.97,550.57,85.12,14,1,medium,day,0
EQ-HAUL-TRUCK-079,haul_truck,3734.3,87.23,5.11,146.92,330.09,68.25,39,0,medium,day,0
EQ-HAUL-TRUCK-068,haul_truck,3573.9,92.26,4.74,179.33,421.1,75.82,62,1,low,night,0
EQ-HAUL-TRUCK-046,haul_truck,7110.6,80.76,6.63,157.1,471.91,82.85,13,2,medium,day,0
EQ-HAUL-TRUCK-136,haul_truck,3348.6,105.41,5.94,168.75,381.81,64.56,26,2,low,day,0
EQ-CONVEYOR-BELT-008,conveyor_belt,2469.9,71.13,2.37,88.78,193.31,71.52,60,0,low,night,0
EQ-CONVEYOR-BELT-102,conveyor_belt,4047.2,62.14,4.01,100.49,48.12,59.38,17,0,low,night,0
EQ-CONVEYOR-BELT-098,conveyor_belt,7339.6,63.91,1.92,98.66,208.49,68.0,24,5,high,night,0
EQ-CONVEYOR-BELT-021,conveyor_belt,1353.1,68.52,3.83,66.08,165.84,77.65,44,0,high,night,0
EQ-CONVEYOR-BELT-062,conveyor_belt,4735.0,65.8,4.11,107.7,169.78,66.56,152,0,high,night,0
EQ-CONVEYOR-BELT-025,conveyor_belt,6904.4,69.65,4.08,40.24,274.42,91.59,23,1,medium,night,0
EQ-DRILL-RIG-121,drill_rig,2772.3,72.7,6.95,224.87,515.69,80.13,26,2,low,day,0
EQ-HAUL-TRUCK-096,haul_truck,4868.7,94.28,5.96,182.73,384.91,72.71,14,2,medium,night,0
EQ-EXCAVATOR-008,excavator,3907.7,64.86,6.5,219.9,376.35,73.81,18,3,low,night,0
EQ-CONVEYOR-BELT-009,conveyor_belt,3414.8,63.0,4.24,85.69,125.74,57.94,54,1,medium,day,0
EQ-DRILL-RIG-046,drill_rig,3736.8,85.71,7.91,221.92,457.63,79.57,70,0,high,day,0
EQ-EXCAVATOR-045,excavator,2782.9,80.15,5.13,245.21,434.48,75.59,30,3,medium,night,0
EQ-DRILL-RIG-146,drill_rig,2790.4,84.95,9.47,204.46,272.2,70.22,25,0,high,day,0
EQ-DRILL-RIG-011,drill_rig,6300.0,79.15,5.21,223.43,311.55,74.16,21,0,medium,day,0
EQ-EXCAVATOR-001,excavator,6739.4,90.86,4.38,172.74,308.1,74.72,60,0,high,day,0
EQ-EXCAVATOR-057,excavator,3774.3,76.49,4.19,198.56,367.27,79.42,18,0,medium,night,0
EQ-EXCAVATOR-055,excavator,5378.6,87.35,5.27,237.47,435.81,79.99,36,1,low,day,1
EQ-DRILL-RIG-008,drill_rig,3078.6,83.95,6.78,229.67,282.07,72.16,33,0,medium,day,1
EQ-HAUL-TRUCK-027,haul_truck,6954.9,82.42,1.04,150.46,415.72,69.08,14,2,low,night,0
EQ-EXCAVATOR-049,excavator,4274.1,70.92,3.99,196.88,256.54,63.23,27,0,medium,night,0
EQ-DRILL-RIG-015,drill_rig,3368.7,81.68,8.6,201.45,356.79,70.38,35,1,high,day,0
EQ-HAUL-TRUCK-009,haul_truck,6901.7,94.56,7.4,137.16,473.67,84.68,6,0,high,night,1
EQ-CRUSHER-075,crusher,2756.2,94.56,9.1,169.98,468.61,72.22,31,1,low,night,1
EQ-BALL-MILL-127,ball_mill,5550.0,89.37,8.44,188.87,552.79,80.1,31,3,medium,night,1
EQ-BALL-MILL-070,ball_mill,5951.5,87.43,7.56,154.13,515.74,65.38,8,1,low,night,1
EQ-HAUL-TRUCK-034,haul_truck,2284.7,84.03,6.59,178.34,453.93,82.13,52,0,low,night,0
EQ-CONVEYOR-BELT-125,conveyor_belt,4587.6,56.71,3.16,95.74,227.38,80.48,44,0,medium,day,0
EQ-BALL-MILL-138,ball_mill,2483.8,93.9,10.94,178.69,564.62,100.08,16,1,high,day,1
EQ-CONVEYOR-BELT-133,conveyor_belt,3628.3,66.71,2.85,73.76,179.75,40.49,78,0,medium,day,0
EQ-CRUSHER-024,crusher,4847.2,82.95,9.64,172.5,457.18,78.98,27,0,low,day,0
EQ-CONVEYOR-BELT-101,conveyor_belt,2867.9,72.42,1.38,71.96,177.04,39.83,11,1,high,day,0
EQ-HAUL-TRUCK-148,haul_truck,4621.9,86.21,2.4,165.3,306.34,81.18,32,2,medium,day,0
EQ-HAUL-TRUCK-016,haul_truck,2958.5,89.48,6.68,156.88,405.92,76.36,19,2,high,day,0
EQ-CRUSHER-123,crusher,3290.4,93.98,6.88,157.12,521.27,98.07,36,1,medium,day,1
EQ-CRUSHER-008,crusher,3861.2,87.31,6.58,210.09,603.21,72.33,43,1,high,day,1
EQ-CRUSHER-128,crusher,3538.2,87.47,7.47,184.1,564.17,78.49,3,3,medium,night,1
EQ-CRUSHER-145,crusher,3744.5,94.69,8.21,183.57,513.57,71.97,26,0,medium,night,0
EQ-DRILL-RIG-079,drill_rig,2978.5,86.1,6.8,227.77,460.03,84.6,35,1,low,night,0
EQ-EXCAVATOR-099,excavator,2379.8,83.88,4.67,202.62,352.45,77.58,42,1,medium,day,0
EQ-BALL-MILL-078,ball_mill,4289.1,88.69,8.46,171.13,579.04,61.03,14,2,medium,day,0
EQ-BALL-MILL-096,ball_mill,2636.9,82.49,4.87,142.66,538.55,90.51,82,1,medium,night,0
EQ-DRILL-RIG-108,drill_rig,2088.3,78.11,8.25,238.98,440.21,74.73,66,1,low,day,0
EQ-CRUSHER-012,crusher,2509.9,98.49,8.16,179.5,529.77,79.25,19,2,high,day,1
EQ-CONVEYOR-BELT-024,conveyor_belt,6177.0,67.73,3.62,111.09,41.11,70.1,34,0,low,night,0
EQ-CRUSHER-099,crusher,1648.2,80.0,6.81,160.37,659.48,94.75,15,0,medium,day,1
EQ-CONVEYOR-BELT-035,conveyor_belt,7036.4,63.24,1.69,98.24,237.15,79.59,23,2,high,day,0
EQ-DRILL-RIG-148,drill_rig,1625.6,86.85,8.22,229.39,417.54,70.02,72,2,low,night,0
EQ-CONVEYOR-BELT-104,conveyor_belt,4100.9,53.16,3.39,62.81,92.28,64.9,38,2,medium,day,0
EQ-CONVEYOR-BELT-018,conveyor_belt,3053.9,65.08,4.84,72.21,170.07,85.24,12,1,medium,night,0
EQ-CRUSHER-067,crusher,4392.3,79.85,9.73,236.45,566.52,80.87,53,0,medium,night,0
EQ-CRUSHER-150,crusher,4391.0,92.97,6.96,209.22,586.6,79.54,59,0,medium,day,0
EQ-HAUL-TRUCK-010,haul_truck,1679.3,85.93,2.66,179.77,482.26,82.64,7,2,high,night,1
EQ-CRUSHER-020,crusher,7125.0,80.67,7.88,173.72,575.89,96.79,57,1,medium,day,1
EQ-CRUSHER-067,crusher,10254.2,97.0,7.98,214.95,521.53,81.31,54,1,low,night,1
EQ-BALL-MILL-138,ball_mill,6166.4,81.67,7.83,125.65,438.36,66.7,39,1,medium,night,0
EQ-HAUL-TRUCK-049,haul_truck,1794.8,79.41,5.99,156.23,504.83,92.32,38,0,low,day,1
EQ-CONVEYOR-BELT-009,conveyor_belt,2699.0,69.46,4.73,76.47,188.98,70.27,59,0,low,day,0
EQ-CRUSHER-053,crusher,2508.2,87.48,6.32,196.18,528.08,91.49,44,0,high,night,1
EQ-CONVEYOR-BELT-012,conveyor_belt,1530.1,68.56,1.69,59.37,135.23,76.35,115,0,medium,night,0
EQ-CRUSHER-055,crusher,3381.8,98.39,6.57,150.86,489.05,73.12,63,0,medium,day,0
EQ-HAUL-TRUCK-140,haul_truck,4513.5,90.64,3.75,139.96,455.74,77.75,60,0,medium,night,0
EQ-HAUL-TRUCK-060,haul_truck,2463.6,86.61,2.55,166.12,405.81,55.47,21,2,high,day,0
EQ-HAUL-TRUCK-142,haul_truck,11307.5,76.79,5.04,150.88,441.98,65.56,40,1,medium,day,0
EQ-CRUSHER-086,crusher,5431.7,89.21,10.02,182.47,618.7,103.31,17,1,low,night,1
EQ-DRILL-RIG-043,drill_rig,3624.1,80.15,8.19,255.98,589.92,101.28,14,2,low,day,1
EQ-CRUSHER-115,crusher,1695.8,87.55,9.03,189.64,438.81,70.33,54,3,low,day,1
EQ-BALL-MILL-053,ball_mill,2363.1,88.77,4.79,147.63,605.63,75.21,67,2,medium,night,1
EQ-CONVEYOR-BELT-050,conveyor_belt,2119.7,66.37,3.53,94.95,246.23,53.64,12,0,low,night,0
EQ-CRUSHER-042,crusher,2807.3,81.74,10.89,197.22,566.07,92.63,8,2,medium,day,0
EQ-CRUSHER-087,crusher,1759.1,83.26,9.19,173.24,520.78,95.64,26,1,medium,night,0
EQ-EXCAVATOR-047,excavator,3540.9,80.98,5.32,207.43,423.17,74.65,43,1,high,night,0
EQ-DRILL-RIG-056,drill_rig,2649.6,75.4,6.57,237.45,449.2,79.27,33,1,medium,day,0
EQ-EXCAVATOR-068,excavator,6044.5,70.33,4.28,182.61,309.47,87.49,40,1,medium,night,0
EQ-EXCAVATOR-019,excavator,4679.0,83.86,6.08,217.62,375.24,65.62,55,0,high,night,0
EQ-EXCAVATOR-023,excavator,3368.3,72.71,3.53,189.74,322.45,77.98,32,0,low,night,0
EQ-BALL-MILL-051,ball_mill,3384.4,94.26,8.59,137.97,632.78,102.58,29,1,medium,day,1
EQ-CRUSHER-037,crusher,2892.5,70.17,6.67,180.98,521.5,69.99,65,2,medium,day,0
EQ-CRUSHER-005,crusher,9415.9,86.79,10.31,166.16,602.6,92.89,26,1,high,night,1
EQ-HAUL-TRUCK-038,haul_truck,2736.5,77.96,5.21,152.21,389.81,97.75,22,1,low,night,0
EQ-CONVEYOR-BELT-075,conveyor_belt,5805.7,50.44,3.69,64.85,137.75,63.28,63,0,medium,night,0
EQ-EXCAVATOR-113,excavator,1831.7,85.41,4.8,220.95,372.84,64.88,76,0,medium,night,0
EQ-CRUSHER-047,crusher,3985.0,98.14,9.71,191.27,574.99,74.34,23,2,medium,night,1
EQ-EXCAVATOR-064,excavator,4074.0,80.89,6.45,205.34,372.72,75.79,62,3,medium,night,1
EQ-CONVEYOR-BELT-053,conveyor_belt,5807.8,74.47,3.7,93.88,153.97,52.14,18,0,high,day,0
EQ-DRILL-RIG-040,drill_rig,2569.6,72.41,5.6,187.6,306.47,74.73,11,1,low,day,0
EQ-BALL-MILL-100,ball_mill,3445.7,88.23,5.91,188.34,589.5,67.53,25,0,high,day,0
EQ-DRILL-RIG-010,drill_rig,4792.4,78.17,5.89,251.45,338.59,54.99,23,1,high,night,0
EQ-HAUL-TRUCK-029,haul_truck,2215.6,86.75,2.75,207.99,425.91,79.4,10,0,high,night,0
EQ-DRILL-RIG-140,drill_rig,5109.6,81.57,7.12,192.16,468.4,81.08,17,2,high,night,1
EQ-CONVEYOR-BELT-130,conveyor_belt,4899.5,79.5,4.41,53.56,180.64,85.77,29,0,high,night,0
EQ-DRILL-RIG-010,drill_rig,3370.5,82.21,5.21,234.14,380.94,78.76,63,0,low,day,0
EQ-EXCAVATOR-077,excavator,5983.0,83.43,4.55,238.74,443.06,66.4,5,1,high,day,0
EQ-CRUSHER-150,crusher,4797.0,89.93,6.57,196.14,575.31,95.33,36,2,high,day,1
EQ-EXCAVATOR-124,excavator,5545.8,83.76,4.34,192.4,380.22,75.69,51,0,medium,day,0
EQ-HAUL-TRUCK-002,haul_truck,6232.2,91.96,4.6,158.43,463.83,82.15,24,1,low,night,0
EQ-HAUL-TRUCK-100,haul_truck,3060.0,89.26,2.49,199.43,518.55,89.7,31,2,medium,day,1
EQ-CONVEYOR-BELT-104,conveyor_belt,5447.6,76.24,2.99,81.19,145.61,75.18,50,3,high,night,0
EQ-CONVEYOR-BELT-080,conveyor_belt,2927.1,62.57,1.36,96.86,154.49,62.43,29,1,low,night,0
EQ-HAUL-TRUCK-136,haul_truck,2676.7,90.75,3.95,146.69,322.46,81.22,20,1,high,day,1
EQ-CRUSHER-085,crusher,1697.1,97.41,6.77,128.83,587.82,87.63,26,1,low,day,1
EQ-EXCAVATOR-116,excavator,6194.1,66.47,5.07,232.61,387.93,73.93,76,2,low,day,0
EQ-DRILL-RIG-117,drill_rig,4010.8,88.94,7.37,234.2,358.23,83.3,42,2,medium,day,0
EQ-DRILL-RIG-109,drill_rig,6125.7,85.76,8.67,225.36,415.61,84.93,58,1,high,day,0
EQ-DRILL-RIG-027,drill_rig,6634.7,81.42,7.52,200.86,395.99,65.87,28,3,medium,night,0
EQ-CRUSHER-089,crusher,4822.4,94.53,9.15,159.75,543.05,86.1,4,2,medium,night,0
EQ-CRUSHER-046,crusher,2383.8,88.06,8.51,180.75,543.15,85.14,3,1,low,night,0
EQ-EXCAVATOR-037,excavator,1251.3,85.74,5.15,235.23,421.7,72.76,13,3,high,day,0
EQ-DRILL-RIG-059,drill_rig,1548.0,83.02,6.75,217.41,457.82,82.6,44,0,low,night,0
EQ-CRUSHER-082,crusher,4054.0,87.98,8.97,177.14,662.3,90.16,19,1,medium,day,1
EQ-CRUSHER-071,crusher,6183.2,96.93,9.19,203.28,609.76,85.15,38,4,high,day,1
EQ-HAUL-TRUCK-041,haul_truck,6713.5,74.78,5.76,155.35,375.45,52.07,28,1,medium,night,0
EQ-EXCAVATOR-119,excavator,1045.2,69.42,6.57,208.68,364.66,88.99,93,2,medium,day,0
EQ-CRUSHER-070,crusher,1493.4,89.48,8.06,181.16,540.7,87.49,91,3,low,night,1
EQ-DRILL-RIG-012,drill_rig,1450.5,73.03,7.18,246.28,370.85,70.91,63,1,medium,day,0
EQ-EXCAVATOR-045,excavator,8358.3,66.94,4.57,233.11,438.77,86.4,27,2,low,day,0
EQ-HAUL-TRUCK-132,haul_truck,2591.0,88.82,5.21,177.39,440.61,60.78,13,0,high,day,0
EQ-CRUSHER-089,crusher,1214.6,89.3,10.79,203.67,571.46,92.99,36,2,low,day,1
EQ-BALL-MILL-082,ball_mill,2827.5,91.58,5.57,143.96,538.62,78.23,25,2,low,day,0
EQ-CONVEYOR-BELT-011,conveyor_belt,3784.4,62.63,5.69,54.75,133.01,75.73,38,1,medium,day,0
EQ-HAUL-TRUCK-017,haul_truck,4387.0,85.06,5.02,187.53,469.86,90.6,26,1,high,day,1
EQ-DRILL-RIG-147,drill_rig,4538.2,91.84,6.3,203.03,343.21,71.24,87,0,medium,day,1
EQ-CRUSHER-017,crusher,3276.3,96.96,6.92,168.59,548.87,89.17,43,0,medium,night,1
EQ-DRILL-RIG-083,drill_rig,5127.4,84.27,5.2,224.02,411.95,87.09,8,4,medium,day,0
EQ-CRUSHER-066,crusher,1794.0,97.87,5.13,202.39,589.58,82.48,13,0,medium,night,0
EQ-DRILL-RIG-116,drill_rig,2820.2,89.77,8.16,241.22,532.09,86.18,24,1,low,night,1
EQ-EXCAVATOR-086,excavator,3250.8,88.73,6.18,218.08,323.78,73.67,23,1,medium,night,0
EQ-CRUSHER-034,crusher,2241.3,96.92,6.85,130.4,492.41,75.49,34,1,medium,day,1
EQ-CRUSHER-052,crusher,5838.1,84.0,8.08,170.22,600.87,91.56,82,2,medium,day,0
EQ-DRILL-RIG-065,drill_rig,8180.5,78.53,6.68,235.45,535.4,87.89,18,1,high,night,0
EQ-EXCAVATOR-062,excavator,6010.2,83.68,4.72,211.32,423.66,77.64,102,4,low,day,0
EQ-CRUSHER-060,crusher,2122.3,104.43,9.06,181.12,555.4,79.23,52,1,low,night,1
EQ-CONVEYOR-BELT-094,conveyor_belt,6564.2,57.25,2.08,76.19,222.08,57.79,90,2,low,night,0
EQ-CONVEYOR-BELT-083,conveyor_belt,5153.8,67.12,0.86,47.78,239.42,65.75,24,1,high,night,0
EQ-EXCAVATOR-048,excavator,5493.1,75.73,5.0,165.29,352.24,65.13,51,1,medium,day,0
EQ-HAUL-TRUCK-012,haul_truck,4454.0,88.23,5.63,177.28,468.95,101.28,27,1,high,night,0
EQ-CRUSHER-002,crusher,4451.8,86.36,10.92,191.63,495.36,95.08,93,2,medium,day,1
EQ-HAUL-TRUCK-049,haul_truck,5182.0,95.43,4.19,185.05,392.32,69.84,39,4,high,night,0
EQ-BALL-MILL-082,ball_mill,3222.8,99.77,6.15,181.05,673.88,76.87,82,2,high,day,1
EQ-HAUL-TRUCK-095,haul_truck,6770.4,80.08,4.05,192.46,337.33,62.21,11,0,high,night,0
EQ-BALL-MILL-069,ball_mill,5423.2,88.88,8.33,190.05,642.95,88.85,51,0,high,day,1
EQ-EXCAVATOR-083,excavator,2553.6,90.23,6.73,184.99,346.93,66.77,8,0,medium,day,1
EQ-BALL-MILL-042,ball_mill,2872.0,93.52,7.54,150.88,617.03,78.55,72,0,medium,day,1
EQ-DRILL-RIG-085,drill_rig,5319.0,74.12,5.01,239.02,409.64,89.45,29,1,low,night,1
EQ-EXCAVATOR-043,excavator,3097.0,69.76,4.94,199.84,398.99,56.99,25,2,medium,night,0
EQ-BALL-MILL-029,ball_mill,5683.1,85.86,5.76,161.79,522.03,86.3,38,1,medium,night,1
EQ-DRILL-RIG-068,drill_rig,7015.2,71.11,5.08,212.73,454.52,74.96,58,2,high,night,1
EQ-HAUL-TRUCK-056,haul_truck,3428.4,65.46,4.62,164.73,479.65,94.16,29,3,low,day,0
EQ-BALL-MILL-121,ball_mill,2380.7,99.2,5.61,174.39,581.82,65.63,55,0,medium,day,1
EQ-CRUSHER-023,crusher,8039.1,103.16,7.88,138.01,625.82,71.59,73,2,medium,day,1
EQ-CRUSHER-122,crusher,6972.0,73.64,8.43,190.29,647.98,90.65,21,0,low,day,1
EQ-HAUL-TRUCK-055,haul_truck,3928.4,81.75,2.34,150.02,519.1,79.84,92,1,medium,day,0
EQ-EXCAVATOR-006,excavator,3524.2,73.1,5.1,239.8,448.08,71.12,48,1,medium,day,0
EQ-BALL-MILL-059,ball_mill,2912.8,88.75,4.95,186.15,633.99,95.38,122,1,medium,night,1
EQ-DRILL-RIG-067,drill_rig,5143.7,89.89,8.23,216.9,377.65,64.91,51,0,medium,day,0
EQ-HAUL-TRUCK-077,haul_truck,3439.0,85.36,4.05,163.75,473.5,66.26,12,1,medium,day,0
EQ-HAUL-TRUCK-113,haul_truck,5247.1,83.33,6.03,182.9,413.55,69.26,85,0,medium,day,0
EQ-CRUSHER-128,crusher,1562.8,94.18,6.56,202.15,647.31,87.93,29,1,medium,night,1
EQ-CRUSHER-124,crusher,6493.0,91.05,8.06,175.56,412.34,73.16,37,0,medium,day,0
EQ-DRILL-RIG-147,drill_rig,5578.5,70.77,6.03,256.93,527.37,79.82,18,3,medium,day,1
EQ-DRILL-RIG-024,drill_rig,1712.4,78.37,5.19,229.97,316.1,67.48,48,1,high,day,0
EQ-DRILL-RIG-011,drill_rig,3347.6,90.14,2.61,253.91,293.2,70.94,49,1,high,night,0
EQ-EXCAVATOR-046,excavator,513.3,86.87,4.26,187.09,263.63,62.66,44,1,high,day,0
EQ-DRILL-RIG-090,drill_rig,4437.5,90.63,8.44,234.52,327.58,74.72,39,0,high,night,0
EQ-HAUL-TRUCK-094,haul_truck,4045.9,89.42,4.21,160.39,488.76,78.26,16,0,medium,day,0
EQ-EXCAVATOR-087,excavator,8593.9,80.11,4.23,224.67,331.75,65.16,53,3,high,night,0
EQ-CONVEYOR-BELT-050,conveyor_belt,1808.9,54.75,2.88,97.33,189.33,69.76,30,0,medium,night,0
EQ-CRUSHER-092,crusher,4265.0,85.26,7.1,197.0,570.37,79.67,78,0,medium,day,1
EQ-CRUSHER-065,crusher,2538.3,95.91,9.9,191.63,429.38,66.47,66,0,medium,day,0
EQ-HAUL-TRUCK-117,haul_truck,2659.4,88.21,6.22,148.66,528.87,99.75,26,0,medium,night,0
EQ-EXCAVATOR-031,excavator,4687.8,80.36,6.98,203.46,404.81,81.11,16,2,medium,day,0
EQ-DRILL-RIG-111,drill_rig,3349.4,89.35,6.52,238.44,552.05,66.11,59,3,low,day,1
EQ-HAUL-TRUCK-033,haul_truck,6528.1,74.11,5.02,115.29,442.81,88.87,74,1,low,day,0
EQ-EXCAVATOR-103,excavator,2755.8,73.6,5.15,220.16,363.85,61.45,64,0,low,day,0
EQ-BALL-MILL-139,ball_mill,4322.8,80.74,6.59,187.07,625.96,87.19,14,1,high,day,0
EQ-DRILL-RIG-104,drill_rig,3848.4,88.96,4.48,255.41,415.86,81.27,82,0,medium,night,0
EQ-BALL-MILL-022,ball_mill,4373.9,93.08,8.25,130.25,570.32,86.51,43,0,medium,day,1
EQ-CONVEYOR-BELT-020,conveyor_belt,4030.6,73.77,1.08,109.6,214.48,51.14,40,2,medium,night,0
EQ-CONVEYOR-BELT-067,conveyor_belt,2687.7,70.47,1.34,118.87,143.87,72.89,55,2,low,night,0
EQ-CRUSHER-053,crusher,5593.6,92.44,6.59,182.66,530.14,75.92,52,0,low,day,1
EQ-HAUL-TRUCK-069,haul_truck,4104.5,81.14,5.87,169.8,547.77,75.26,48,2,medium,night,0
EQ-DRILL-RIG-112,drill_rig,6828.1,77.94,5.47,220.48,470.32,57.69,70,1,medium,night,0
EQ-EXCAVATOR-143,excavator,4041.7,77.67,7.42,228.7,387.59,80.14,35,2,low,day,0
EQ-DRILL-RIG-133,drill_rig,2921.1,88.92,6.42,270.74,380.99,76.45,19,1,high,night,0
EQ-BALL-MILL-049,ball_mill,3517.9,86.9,6.08,160.15,567.24,84.95,38,0,medium,day,0
EQ-EXCAVATOR-119,excavator,6255.8,103.35,5.36,227.6,354.12,69.86,59,0,medium,day,0
EQ-CONVEYOR-BELT-133,conveyor_belt,4874.6,64.94,3.7,68.61,112.48,72.53,75,0,medium,day,0
EQ-HAUL-TRUCK-008,haul_truck,5234.2,101.25,5.78,146.66,371.01,69.54,53,2,medium,night,1
EQ-BALL-MILL-124,ball_mill,3574.9,85.47,6.88,176.11,644.18,89.0,47,3,medium,night,1
EQ-BALL-MILL-038,ball_mill,4069.4,88.66,7.45,173.88,539.53,76.45,23,1,low,day,1
EQ-BALL-MILL-070,ball_mill,5641.7,85.81,7.63,170.88,555.73,95.21,32,3,medium,day,1
EQ-EXCAVATOR-133,excavator,2627.3,81.06,4.25,225.83,262.57,78.42,29,0,high,night,0
EQ-DRILL-RIG-084,drill_rig,7779.8,84.25,6.11,212.52,492.13,90.94,55,1,medium,night,0
EQ-HAUL-TRUCK-091,haul_truck,1767.3,88.17,6.14,159.58,364.38,70.52,53,1,high,night,0
EQ-BALL-MILL-038,ball_mill,5569.5,79.49,7.61,180.53,577.03,76.69,53,1,medium,night,1
EQ-BALL-MILL-054,ball_mill,4094.6,81.35,5.38,197.59,617.06,93.2,30,1,medium,night,0
