equipment_id,operation_hours,temperature_celsius,vibration_mm_s,pressure_bar,current_amp,load_percentage,maintenance_days_since_last,failure_history_count,failure_next_7_days,high_temperature_flag,high_vibration_flag,maintenance_risk_flag,operational_stress_score,equipment_type_conveyor_belt,equipment_type_crusher,equipment_type_mill,equipment_type_pump,equipment_type_truck,environment_dust_level_high,environment_dust_level_low,environment_dust_level_medium,shift_day,shift_night
CRU-12886,1922.2,99.2,4.3,5.7,544.11,85.54,86,1,0,1,0,0,0.4657098865610584,0,1,0,0,0,0,0,1,0,1
PUM-12887,5808.2,70.39,5.71,10.98,298.67,54.83,32,3,0,0,0,1,0.3399147487709808,0,0,0,1,0,1,0,0,0,1
CRU-12888,4913.3,84.66,6.64,7.08,553.03,80.09,98,1,1,0,0,1,0.48916543478380503,0,1,0,0,0,0,0,1,0,1
CON-12889,5673.6,74.35,5.55,2.83,329.17,74.99,52,0,0,0,0,0,0.40328017720619774,1,0,0,0,0,1,0,0,1,0
TRU-12890,6945.7,77.86,6.31,6.58,491.8,78.47,27,0,1,0,0,0,0.45120363020910786,0,0,0,0,1,1,0,0,0,1
CON-12891,4295.2,68.29,4.11,3.02,282.51,78.13,29,3,1,0,0,1,0.3381593386580999,1,0,0,0,0,1,0,0,1,0
MIL-12892,5399.1,80.1,6.86,9.19,406.31,59.76,40,2,0,0,0,0,0.4048908498942084,0,0,1,0,0,1,0,0,0,1
PUM-12893,1766.4,67.91,7.77,8.81,208.33,69.74,38,2,0,0,1,0,0.34213981805664573,0,0,0,1,0,0,0,1,1,0
CRU-12894,2013.4,90.06,7.53,7.3,440.81,68.32,15,0,0,1,1,0,0.4140695618241012,0,1,0,0,0,0,0,1,0,1
TRU-12895,2275.0,94.47,5.94,6.06,465.19,72.35,64,0,0,1,0,0,0.43727104814058776,0,0,0,0,1,0,1,0,1,0
TRU-12896,2313.7,73.15,7.16,5.96,400.85,71.76,52,1,0,0,0,0,0.37977845657878906,0,0,0,0,1,0,0,1,1,0
TRU-12897,2639.5,82.37,6.97,5.85,435.68,73.15,85,1,0,0,0,0,0.42899393847559075,0,0,0,0,1,0,0,1,1,0
CRU-12898,4010.5,88.45,4.21,7.21,525.74,77.06,24,2,0,1,0,0,0.41151361299352496,0,1,0,0,0,1,0,0,1,0
TRU-12899,8198.8,82.32,7.12,7.5,367.52,76.14,25,1,0,0,0,0,0.4790900118045759,0,0,0,0,1,0,1,0,1,0
TRU-12900,5331.3,89.13,5.77,7.4,473.67,76.05,83,2,0,1,0,0,0.47387098290586627,0,0,0,0,1,0,0,1,1,0
CON-12901,5536.8,66.8,4.96,4.3,298.11,66.75,49,2,0,0,0,0,0.3470036245242234,1,0,0,0,0,0,0,1,0,1
TRU-12902,6689.8,73.87,4.29,6.57,440.92,57.89,36,3,0,0,0,1,0.3581774143071105,0,0,0,0,1,0,1,0,0,1
PUM-12903,1427.1,74.52,4.64,10.48,304.45,76.28,68,1,0,0,0,0,0.34293051477000375,0,0,0,1,0,0,0,1,0,1
CRU-12904,8850.7,99.06,5.47,6.87,577.21,83.41,35,1,0,1,0,0,0.5486629936083725,0,1,0,0,0,0,0,1,0,1
PUM-12905,4413.2,60.11,3.3,11.08,314.66,86.95,22,1,0,0,0,0,0.32039274049187616,0,0,0,1,0,0,0,1,0,1
CRU-12906,4485.7,79.37,9.99,6.79,591.35,85.46,104,1,0,0,1,1,0.537130953775646,0,1,0,0,0,0,0,1,1,0
TRU-12907,2838.6,83.07,7.16,5.67,451.25,89.0,43,3,0,0,0,1,0.4554348576028427,0,0,0,0,1,0,0,1,0,1
MIL-12908,4208.6,61.01,6.63,6.76,472.31,84.67,34,1,0,0,0,0,0.38410399610231694,0,0,1,0,0,0,0,1,0,1
CRU-12909,3109.8,80.43,8.77,7.12,413.71,84.19,99,1,1,0,1,1,0.4861472115576339,0,1,0,0,0,0,1,0,1,0
CON-12910,2538.8,48.48,3.84,2.07,278.13,58.78,16,0,0,0,0,0,0.2010771681940579,1,0,0,0,0,0,0,1,0,1
CRU-12911,7330.4,76.49,7.03,9.47,534.88,82.4,51,0,0,0,0,0,0.4850154368353705,0,1,0,0,0,0,1,0,1,0
TRU-12912,2634.6,88.52,6.69,5.4,416.26,66.58,69,0,0,1,0,0,0.42099942511847027,0,0,0,0,1,1,0,0,1,0
CRU-12913,3748.1,88.95,5.38,6.03,574.14,80.02,55,2,0,1,0,0,0.4510963232358567,0,1,0,0,0,1,0,0,0,1
TRU-12914,7169.2,81.38,4.46,5.0,481.48,76.51,62,0,0,0,0,0,0.44544495310132104,0,0,0,0,1,1,0,0,1,0
TRU-12915,2837.9,63.41,6.97,6.39,412.67,68.99,54,1,0,0,0,0,0.3487161439279912,0,0,0,0,1,1,0,0,1,0
TRU-12916,4612.0,67.99,8.03,5.95,435.22,73.04,29,1,0,0,1,0,0.40249386738616616,0,0,0,0,1,0,0,1,1,0
CON-12917,6072.0,64.67,4.13,4.05,298.56,69.07,98,3,0,0,0,1,0.35984328237571195,1,0,0,0,0,1,0,0,1,0
MIL-12918,7780.7,91.23,7.64,5.2,528.51,90.28,29,1,0,1,1,0,0.5540857335314581,0,0,1,0,0,0,0,1,1,0
CRU-12919,4720.1,76.58,10.21,6.92,474.45,67.01,101,0,0,0,1,1,0.4844373620656706,0,1,0,0,0,0,0,1,1,0
TRU-12920,6171.5,76.23,8.22,4.5,431.64,85.89,18,0,1,0,1,0,0.4747636637875508,0,0,0,0,1,0,0,1,0,1
PUM-12921,2340.9,65.5,4.64,10.92,219.88,63.0,6,1,0,0,0,0,0.2651651425670547,0,0,0,1,0,0,0,1,0,1
PUM-12922,3380.1,72.62,3.81,7.73,234.09,62.57,54,1,0,0,0,0,0.307680087268753,0,0,0,1,0,0,0,1,0,1
PUM-12923,2794.9,64.56,4.36,9.25,305.08,69.77,54,0,0,0,0,0,0.304776142979726,0,0,0,1,0,0,1,0,0,1
TRU-12924,5012.7,82.11,6.85,8.01,413.55,77.4,45,1,0,0,0,0,0.4478142381980729,0,0,0,0,1,0,1,0,1,0
TRU-12925,4497.1,85.95,7.75,5.71,495.64,77.74,74,1,0,1,1,0,0.48601848955232146,0,0,0,0,1,0,1,0,0,1
CRU-12926,9812.8,99.59,5.95,6.05,624.17,93.23,51,0,0,1,0,0,0.6020036302525003,0,1,0,0,0,1,0,0,1,0
TRU-12927,764.1,79.64,7.14,6.86,474.18,74.76,13,0,0,0,0,0,0.37533825908048685,0,0,0,0,1,0,1,0,0,1
PUM-12928,1966.1,65.82,4.74,6.16,298.2,64.34,32,1,0,0,0,0,0.2823218440193151,0,0,0,1,0,0,0,1,0,1
CON-12929,6454.3,44.77,5.86,3.21,317.1,59.07,24,1,0,0,0,0,0.2782134543028839,1,0,0,0,0,0,0,1,1,0
CON-12930,4914.4,57.25,3.56,3.43,185.1,64.11,73,0,0,0,0,0,0.2834786248718858,1,0,0,0,0,0,1,0,1,0
MIL-12931,6845.8,86.86,6.86,4.88,445.73,73.58,41,0,0,1,0,0,0.4783313223090472,0,0,1,0,0,0,1,0,0,1
TRU-12932,9777.7,73.76,7.2,5.44,531.36,75.5,22,2,0,0,0,0,0.48282419956384315,0,0,0,0,1,0,0,1,1,0
CON-12933,2201.7,51.82,3.49,3.5,281.0,63.25,60,0,0,0,0,0,0.2301793935659951,1,0,0,0,0,0,1,0,0,1
CON-12934,3050.0,51.65,0.5,3.42,332.8,77.0,124,1,0,0,0,1,0.2543921537262734,1,0,0,0,0,0,1,0,1,0
MIL-12935,5100.5,79.19,8.77,7.5,513.47,87.26,16,1,1,0,1,0,0.4869066095183955,0,0,1,0,0,1,0,0,1,0
CON-12936,4433.3,55.25,3.2,4.54,184.83,56.3,57,0,0,0,0,0,0.2413722087060824,1,0,0,0,0,0,0,1,1,0
PUM-12937,1815.2,72.23,5.6,10.62,267.14,65.0,52,2,0,0,0,0,0.32151557254000274,0,0,0,1,0,0,0,1,0,1
PUM-12938,6553.5,62.08,3.4,8.04,181.6,65.76,35,2,0,0,0,0,0.30448520724993217,0,0,0,1,0,0,1,0,1,0
TRU-12939,6213.1,88.19,6.17,7.07,425.12,73.85,24,1,0,1,0,0,0.45553464153038636,0,0,0,0,1,0,0,1,1,0
TRU-12940,5084.3,87.38,6.69,5.98,448.22,72.77,47,0,0,1,0,0,0.45560968973233257,0,0,0,0,1,0,0,1,1,0
PUM-12941,2386.4,65.35,4.37,11.73,365.82,67.51,23,0,0,0,0,0,0.2884615162562032,0,0,0,1,0,0,1,0,1,0
TRU-12942,3402.3,87.98,4.83,6.72,465.74,73.26,32,0,0,1,0,0,0.4027018816878556,0,0,0,0,1,0,0,1,0,1
TRU-12943,3572.6,82.28,6.07,6.0,416.7,76.16,115,4,1,0,0,1,0.44438184690080834,0,0,0,0,1,1,0,0,0,1
TRU-12944,7006.7,67.21,7.13,5.24,323.03,49.34,34,2,1,0,0,0,0.3580924372574422,0,0,0,0,1,0,0,1,1,0
PUM-12945,4238.1,83.53,4.26,10.67,396.95,73.21,20,2,0,0,0,0,0.38059184714116645,0,0,0,1,0,1,0,0,1,0
PUM-12946,3214.4,70.06,4.2,8.57,505.53,82.55,135,1,0,0,0,1,0.40116104576920825,0,0,0,1,0,0,0,1,1,0
CON-12947,6736.6,71.73,3.01,2.7,222.96,64.34,21,0,0,0,0,0,0.32461802834019443,1,0,0,0,0,0,0,1,0,1
TRU-12948,3436.2,74.52,5.52,6.05,406.53,82.78,14,3,0,0,0,1,0.3815556537666409,0,0,0,0,1,0,1,0,1,0
TRU-12949,3178.5,69.04,5.12,6.3,492.19,76.68,98,1,0,0,0,1,0.3825585499555978,0,0,0,0,1,0,1,0,1,0
CON-12950,3880.2,60.47,4.87,3.46,175.0,74.67,28,0,0,0,0,0,0.30479437154092576,1,0,0,0,0,0,1,0,1,0
PUM-12951,3913.3,74.28,3.13,10.45,295.15,62.98,41,0,0,0,0,0,0.3087439553174574,0,0,0,1,0,0,1,0,0,1
PUM-12952,2001.5,85.42,5.49,9.24,291.54,73.8,6,1,0,1,0,0,0.36521939096899375,0,0,0,1,0,0,0,1,1,0
CRU-12953,2241.1,94.56,6.7,6.08,456.87,79.4,17,0,0,1,0,0,0.4444878994307019,0,1,0,0,0,0,1,0,0,1
CON-12954,7190.1,62.1,7.99,4.53,321.26,76.04,75,2,0,0,1,0,0.43440557041226013,1,0,0,0,0,0,0,1,1,0
PUM-12955,4499.2,68.84,3.37,9.03,277.97,70.63,108,0,0,0,0,1,0.3469078425137715,0,0,0,1,0,0,0,1,1,0
TRU-12956,4800.8,81.42,8.91,5.85,566.42,89.97,104,2,1,0,1,1,0.5387888844514177,0,0,0,0,1,1,0,0,0,1
TRU-12957,3440.7,71.96,7.96,5.49,385.6,69.19,94,4,0,0,1,1,0.41389159627790556,0,0,0,0,1,0,0,1,0,1
PUM-12958,2685.0,72.56,5.15,10.39,240.82,76.88,38,0,0,0,0,0,0.3452545875126723,0,0,0,1,0,0,0,1,1,0
CON-12959,3574.9,78.74,4.21,3.25,204.81,80.29,15,1,0,0,0,0,0.3564755430074604,1,0,0,0,0,0,0,1,0,1
TRU-12960,5147.5,77.13,7.51,5.45,446.19,74.96,44,1,0,0,1,0,0.4409088706437471,0,0,0,0,1,1,0,0,0,1
TRU-12961,6363.7,69.26,6.68,6.48,594.51,88.42,62,3,0,0,0,1,0.4668167372568987,0,0,0,0,1,0,0,1,1,0
CRU-12962,4239.7,91.08,6.9,7.9,509.5,73.76,18,2,1,1,0,0,0.4540067832289984,0,1,0,0,0,0,0,1,1,0
CON-12963,6080.4,65.35,5.72,5.18,242.05,66.51,80,1,0,0,0,0,0.3698994634976074,1,0,0,0,0,1,0,0,1,0
MIL-12964,4495.2,79.55,6.17,8.45,534.08,89.22,22,2,1,0,0,0,0.44765100883111775,0,0,1,0,0,1,0,0,1,0
TRU-12965,1555.3,78.43,5.4,3.69,441.08,73.7,41,1,0,0,0,0,0.3613253951715666,0,0,0,0,1,0,0,1,1,0
MIL-12966,2864.3,79.79,6.51,6.47,609.43,95.95,31,2,0,0,0,0,0.45690465638159344,0,0,1,0,0,0,0,1,1,0
PUM-12967,3222.0,79.94,6.71,8.88,314.71,57.36,46,1,0,0,0,0,0.36487403875524926,0,0,0,1,0,0,0,1,1,0
CRU-12968,2706.6,83.89,7.33,7.43,535.41,96.29,80,0,1,0,0,0,0.4965849247536288,0,1,0,0,0,0,1,0,1,0
CON-12969,2105.3,55.88,3.18,4.44,185.32,54.69,46,0,0,0,0,0,0.20507230388023392,1,0,0,0,0,0,0,1,0,1
CON-12970,5469.3,55.65,5.17,3.69,217.2,76.05,27,1,0,0,0,0,0.3204922897363709,1,0,0,0,0,0,0,1,1,0
MIL-12971,2189.1,84.25,5.98,6.69,491.92,88.33,99,3,1,0,0,1,0.45702346712069725,0,0,1,0,0,1,0,0,1,0
CON-12972,4967.8,59.47,7.59,3.74,284.56,87.98,56,1,0,0,1,0,0.40744824328326884,1,0,0,0,0,1,0,0,0,1
CRU-12973,1973.3,92.4,9.71,7.52,529.93,84.07,35,0,0,1,1,0,0.5048016853629123,0,1,0,0,0,0,0,1,1,0
CON-12974,3181.8,66.04,5.67,2.88,200.29,70.3,23,0,0,0,0,0,0.3157702606154694,1,0,0,0,0,0,0,1,1,0
CON-12975,2443.6,59.73,2.89,3.29,228.52,70.66,19,0,0,0,0,0,0.2440293451679051,1,0,0,0,0,0,1,0,1,0
PUM-12976,3235.3,68.94,6.08,8.95,330.86,74.09,118,0,0,0,0,1,0.3893181585757999,0,0,0,1,0,0,1,0,1,0
TRU-12977,2459.0,85.59,9.51,7.84,555.88,66.16,99,1,1,1,1,1,0.47552386084411197,0,0,0,0,1,0,1,0,1,0
PUM-12978,5171.5,51.88,4.49,10.74,360.9,87.87,59,1,0,0,0,0,0.34402580820967743,0,0,0,1,0,0,1,0,1,0
CRU-12979,5834.2,86.11,7.44,7.56,520.13,74.2,15,2,1,1,0,0,0.46793340212624834,0,1,0,0,0,0,0,1,1,0
CON-12980,6821.6,70.47,5.69,2.83,272.6,65.11,57,0,0,0,0,0,0.38426867918065466,1,0,0,0,0,0,1,0,1,0
CON-12981,5083.0,67.82,4.01,3.8,356.82,51.5,86,1,0,0,0,0,0.3151697566534815,1,0,0,0,0,0,1,0,1,0
CON-12982,2592.2,42.21,6.37,3.56,193.72,47.29,151,1,0,0,0,1,0.24710808740696297,1,0,0,0,0,1,0,0,1,0
CRU-12983,1334.7,101.73,7.66,9.42,453.75,79.12,79,2,1,1,1,0,0.49540798583301277,0,1,0,0,0,0,0,1,0,1
MIL-12984,1986.8,93.51,8.12,8.44,495.22,68.16,46,3,0,1,1,1,0.4502106147783691,0,0,1,0,0,1,0,0,0,1
PUM-12985,5666.3,66.03,4.49,8.82,391.49,78.2,30,1,0,0,0,0,0.3629337054025199,0,0,0,1,0,0,1,0,0,1
TRU-12986,3811.1,86.9,7.56,6.57,406.54,90.89,20,1,0,1,1,0,0.4775151457125732,0,0,0,0,1,0,1,0,1,0
CON-12987,3172.0,59.74,3.41,1.82,239.14,73.5,45,0,0,0,0,0,0.2795089994091658,1,0,0,0,0,0,1,0,0,1
CRU-12988,3753.6,93.93,6.13,7.92,613.45,94.79,24,0,0,1,0,0,0.5010734131045737,0,1,0,0,0,1,0,0,1,0
PUM-12989,13151.4,70.47,7.18,10.33,339.01,73.28,52,2,1,0,0,0,0.509503264571895,0,0,0,1,0,1,0,0,0,1
PUM-12990,1490.0,74.87,6.61,11.06,317.72,70.02,41,2,0,0,0,0,0.3515873024916879,0,0,0,1,0,0,0,1,1,0
CRU-12991,3563.6,98.66,8.46,7.17,562.25,80.22,25,0,0,1,1,0,0.5144984702346684,0,1,0,0,0,0,1,0,0,1
MIL-12992,8144.5,82.28,6.71,7.5,520.81,85.99,82,0,0,0,0,0,0.5283595485181457,0,0,1,0,0,1,0,0,0,1
CON-12993,4559.3,74.19,7.37,4.35,292.91,79.3,5,1,0,0,0,0,0.40452426705628974,1,0,0,0,0,0,1,0,1,0
PUM-12994,5332.0,70.06,5.01,8.34,265.03,76.84,14,2,0,0,0,0,0.36073665739505323,0,0,0,1,0,0,0,1,0,1
TRU-12995,2708.7,75.19,8.19,7.32,481.26,75.68,75,1,0,0,1,0,0.4314077567209055,0,0,0,0,1,0,1,0,1,0
PUM-12996,4602.4,72.29,5.34,10.02,256.8,65.8,43,1,0,0,0,0,0.3505686840090002,0,0,0,1,0,0,0,1,1,0
CON-12997,4935.1,47.32,4.89,2.47,202.57,78.58,45,2,0,0,0,0,0.2954460834165763,1,0,0,0,0,1,0,0,1,0
MIL-12998,4418.7,80.02,8.49,6.02,549.12,71.07,5,2,0,0,1,0,0.43831481660154825,0,0,1,0,0,1,0,0,0,1
MIL-12999,4524.5,76.41,8.15,6.48,455.08,74.38,115,3,0,0,1,1,0.46981926825956316,0,0,1,0,0,0,1,0,1,0
CRU-13000,3877.1,77.43,7.11,5.25,591.52,85.71,26,1,0,0,0,0,0.44588146926985556,0,1,0,0,0,1,0,0,0,1
PUM-13001,2610.5,68.55,5.02,8.83,361.72,66.69,118,1,0,0,0,1,0.34916033040126937,0,0,0,1,0,1,0,0,0,1
MIL-13002,4206.8,71.43,8.53,5.06,465.55,70.39,21,1,1,0,1,0,0.4087923431452544,0,0,1,0,0,0,1,0,1,0
CON-13003,4534.8,64.57,5.36,4.22,187.88,56.27,57,0,0,0,0,0,0.3058305727199869,1,0,0,0,0,0,0,1,1,0
TRU-13004,2928.1,90.26,5.6,5.3,454.9,85.45,73,2,0,1,0,0,0.4593087303779733,0,0,0,0,1,0,0,1,0,1
PUM-13005,6846.8,66.36,4.37,11.18,293.07,70.98,40,1,0,0,0,0,0.35838485754696586,0,0,0,1,0,0,0,1,0,1
CON-13006,3983.3,60.3,4.79,3.93,269.25,52.16,50,1,0,0,0,0,0.27020026124024094,1,0,0,0,0,0,1,0,0,1
CRU-13007,4405.4,88.36,6.97,5.14,446.58,71.15,18,0,0,1,0,0,0.43852997174235286,0,1,0,0,0,0,1,0,1,0
CRU-13008,2037.0,80.0,6.48,7.25,591.71,93.52,24,0,1,0,0,0,0.4369187918820266,0,1,0,0,0,0,0,1,1,0
TRU-13009,4222.5,69.67,8.91,3.57,371.85,79.36,37,0,0,0,1,0,0.42949924662711475,0,0,0,0,1,0,0,1,0,1
PUM-13010,7669.5,95.5,7.25,8.23,297.38,56.28,86,2,0,1,0,0,0.49183421784892417,0,0,0,1,0,0,1,0,1,0
MIL-13011,1928.5,76.77,4.44,4.48,534.72,89.11,18,3,0,0,0,1,0.377028074174851,0,0,1,0,0,0,0,1,1,0
CON-13012,4287.2,56.44,6.54,5.08,207.92,60.34,56,2,0,0,0,0,0.30598552487288044,1,0,0,0,0,1,0,0,1,0
CON-13013,773.0,62.5,5.22,2.84,135.78,65.64,67,2,0,0,0,0,0.2703416448169545,1,0,0,0,0,0,0,1,0,1
CON-13014,6672.6,59.3,5.39,4.95,92.39,68.44,73,2,0,0,0,0,0.3442515194685659,1,0,0,0,0,0,1,0,1,0
TRU-13015,4140.1,80.53,6.22,5.28,408.0,71.71,50,1,0,0,0,0,0.4108721130751242,0,0,0,0,1,0,1,0,1,0
CRU-13016,3205.8,92.15,6.19,6.72,487.13,75.22,25,1,0,1,0,0,0.43751038535804593,0,1,0,0,0,1,0,0,1,0
TRU-13017,3965.5,86.05,8.07,4.14,417.72,61.47,39,0,0,1,1,0,0.42828865842905456,0,0,0,0,1,0,0,1,0,1
MIL-13018,3881.6,100.78,8.83,7.17,484.2,87.62,41,1,0,1,1,0,0.5486071933980551,0,0,1,0,0,1,0,0,1,0
PUM-13019,6667.6,61.48,7.36,7.18,330.13,71.94,45,0,0,0,0,0,0.3948363575998493,0,0,0,1,0,1,0,0,0,1
PUM-13020,5762.5,80.15,7.94,11.38,339.13,67.82,47,1,0,0,1,0,0.4427895072948791,0,0,0,1,0,0,0,1,1,0
PUM-13021,3866.5,66.79,4.05,6.6,262.83,59.49,28,0,0,0,0,0,0.28386039697318105,0,0,0,1,0,0,0,1,1,0
CRU-13022,1536.8,76.83,6.56,7.96,473.71,79.35,19,0,0,0,0,0,0.3800239127603344,0,1,0,0,0,0,0,1,0,1
MIL-13023,3860.8,89.84,9.11,6.65,557.97,80.3,46,2,0,1,1,0,0.5097623130080605,0,0,1,0,0,0,0,1,0,1
TRU-13024,2628.1,78.19,7.31,7.2,471.47,78.99,8,0,1,0,0,0,0.4044760628430516,0,0,0,0,1,1,0,0,1,0
PUM-13025,4342.3,68.78,5.56,10.2,242.89,71.29,84,0,0,0,0,0,0.36814757881944943,0,0,0,1,0,0,1,0,1,0
CRU-13026,2253.8,78.52,8.06,6.79,443.48,62.08,98,2,0,0,1,1,0.41065270547428184,0,1,0,0,0,0,1,0,0,1
MIL-13027,4596.7,70.69,5.98,7.11,605.14,84.14,46,1,1,0,0,0,0.4221735873437165,0,0,1,0,0,0,1,0,1,0
PUM-13028,2004.0,69.38,5.56,10.89,428.5,69.04,52,0,0,0,0,0,0.33480089990096457,0,0,0,1,0,0,1,0,1,0
CRU-13029,1679.4,91.26,5.21,6.84,456.74,87.11,31,4,0,1,0,1,0.4265356552231533,0,1,0,0,0,0,0,1,1,0
PUM-13030,1667.6,54.16,3.91,10.04,249.59,58.54,100,0,0,0,0,1,0.24129567822733677,0,0,0,1,0,0,1,0,0,1
CON-13031,3165.2,65.84,6.48,4.46,243.26,60.18,35,1,0,0,0,0,0.31327422953336714,1,0,0,0,0,0,0,1,1,0
CRU-13032,4308.5,87.71,8.76,7.79,586.88,82.83,55,0,0,1,1,0,0.5147803629132413,0,1,0,0,0,0,0,1,1,0
MIL-13033,5892.1,79.14,8.59,6.39,444.31,83.38,54,2,0,0,1,0,0.49645044958792994,0,0,1,0,0,0,1,0,1,0
TRU-13034,4293.1,87.37,7.6,5.39,442.92,83.97,50,1,0,1,1,0,0.48553222767281407,0,0,0,0,1,0,0,1,0,1
TRU-13035,4287.8,74.96,7.88,7.41,566.79,83.42,52,0,0,0,1,0,0.45962821395499964,0,0,0,0,1,0,0,1,0,1
PUM-13036,2319.0,70.58,7.4,7.86,288.66,74.6,43,1,0,0,0,0,0.37024963003116246,0,0,0,1,0,1,0,0,0,1
CRU-13037,5735.2,86.32,6.54,7.15,536.76,78.14,37,1,0,1,0,0,0.47227446957119873,0,1,0,0,0,0,0,1,0,1
PUM-13038,3650.7,70.59,4.9,9.75,311.6,67.02,121,1,0,0,0,1,0.3653821741013927,0,0,0,1,0,0,1,0,1,0
CON-13039,6303.6,61.61,4.94,4.39,295.61,73.71,50,3,0,0,0,1,0.35605584677938373,1,0,0,0,0,0,0,1,0,1
CRU-13040,8808.3,77.35,5.85,7.27,523.09,83.35,23,0,0,0,0,0,0.4775891008931312,0,1,0,0,0,0,1,0,1,0
CRU-13041,1999.6,79.5,4.25,7.65,486.22,74.4,27,0,0,0,0,0,0.35111560115031254,0,1,0,0,0,0,1,0,1,0
CRU-13042,10901.1,71.41,5.96,6.14,576.33,85.12,38,1,1,0,0,0,0.5015987900976855,0,1,0,0,0,1,0,0,0,1
CON-13043,3240.2,76.97,3.89,2.58,283.42,66.69,29,4,1,0,0,1,0.3228535499703257,1,0,0,0,0,1,0,0,1,0
CRU-13044,2147.1,71.35,8.8,5.55,580.24,92.85,53,1,0,0,1,0,0.4577897264249134,0,1,0,0,0,0,0,1,1,0
CON-13045,4306.8,46.54,3.04,3.73,239.22,52.11,34,1,0,0,0,0,0.19504912348963852,1,0,0,0,0,1,0,0,0,1
TRU-13046,3798.4,77.91,4.32,4.55,380.37,59.91,88,1,0,0,0,0,0.35617159635336193,0,0,0,0,1,0,0,1,0,1
PUM-13047,2978.9,66.72,5.13,11.41,277.96,79.96,85,0,0,0,0,0,0.35966082447892156,0,0,0,1,0,0,0,1,1,0
CRU-13048,5711.9,86.76,7.3,6.51,598.58,85.54,52,1,0,1,0,0,0.5123870417495306,0,1,0,0,0,0,1,0,1,0
MIL-13049,2814.0,75.48,5.84,6.0,473.74,67.71,54,3,0,0,0,1,0.36963447233038627,0,0,1,0,0,0,1,0,1,0
MIL-13050,3662.8,78.1,6.12,7.92,400.96,75.41,58,1,0,0,0,0,0.40669376046897376,0,0,1,0,0,1,0,0,0,1
PUM-13051,4605.9,65.87,7.18,8.88,334.79,72.56,6,1,0,0,0,0,0.36465401026604194,0,0,0,1,0,0,0,1,0,1
TRU-13052,5507.4,89.15,6.98,6.27,575.67,78.1,106,0,0,1,0,1,0.5166204443799393,0,0,0,0,1,0,1,0,1,0
PUM-13053,3339.9,72.32,5.31,10.4,225.83,74.9,43,2,0,0,0,0,0.35204818886596423,0,0,0,1,0,1,0,0,0,1
TRU-13054,2617.1,65.3,3.47,4.83,407.54,85.56,56,0,0,0,0,0,0.33392081904596926,0,0,0,0,1,0,0,1,1,0
MIL-13055,4324.5,74.84,8.77,7.75,530.19,59.71,49,1,1,0,1,0,0.41725102920824586,0,0,1,0,0,0,1,0,1,0
CON-13056,4530.1,51.13,5.44,5.59,228.51,63.35,89,2,0,0,0,0,0.2971980746305887,1,0,0,0,0,0,1,0,0,1
TRU-13057,2268.8,90.62,6.16,6.03,398.95,75.05,43,0,0,1,0,0,0.4212106686162113,0,0,0,0,1,0,0,1,1,0
MIL-13058,2049.6,86.06,6.79,5.57,573.74,72.32,47,4,0,1,0,1,0.4220929816469939,0,0,1,0,0,0,1,0,0,1
PUM-13059,2495.2,64.92,2.84,8.56,241.38,76.65,153,2,0,0,0,1,0.33032483439201693,0,0,0,1,0,0,0,1,0,1
TRU-13060,8087.4,74.89,3.16,5.28,484.43,75.74,32,1,0,0,0,0,0.4024825852367273,0,0,0,0,1,0,0,1,0,1
PUM-13061,5454.3,72.91,3.24,7.93,314.36,63.83,72,1,0,0,0,0,0.3421558512218476,0,0,0,1,0,1,0,0,0,1
MIL-13062,1935.8,85.51,6.24,7.89,490.7,89.51,56,0,0,1,0,0,0.4463377082702567,0,0,1,0,0,0,0,1,1,0
MIL-13063,5688.5,74.75,5.37,6.37,567.24,88.33,18,0,0,0,0,0,0.4340872380915048,0,0,1,0,0,0,0,1,0,1
TRU-13064,2316.8,89.75,4.73,5.47,401.49,82.15,25,1,0,1,0,0,0.4050129504965596,0,0,0,0,1,0,1,0,0,1
PUM-13065,6222.1,61.11,6.97,8.16,298.48,65.12,35,0,0,0,0,0,0.3602772694804424,0,0,0,1,0,1,0,0,1,0
TRU-13066,5713.0,91.28,5.26,5.46,400.66,67.78,41,3,0,1,0,1,0.4363218646910471,0,0,0,0,1,0,1,0,1,0
CON-13067,6549.9,65.56,3.89,3.53,206.59,68.44,54,2,0,0,0,0,0.3386474086348071,1,0,0,0,0,0,0,1,0,1
TRU-13068,8030.8,75.6,6.0,5.39,349.92,74.78,14,0,0,0,0,0,0.4295304225516393,0,0,0,0,1,1,0,0,0,1
MIL-13069,5034.6,85.04,7.43,7.2,629.94,82.5,69,2,0,1,0,0,0.5029896556783636,0,0,1,0,0,0,1,0,1,0
CON-13070,4861.1,45.3,0.67,2.44,313.67,76.3,53,0,0,0,0,0,0.2278869399291073,1,0,0,0,0,0,1,0,1,0
PUM-13071,5248.5,68.7,6.94,9.82,206.51,57.09,33,1,0,0,0,0,0.34579179448477015,0,0,0,1,0,1,0,0,1,0
CRU-13072,5045.7,69.84,9.63,7.07,563.52,79.91,23,1,1,0,1,0,0.4608021734411109,0,1,0,0,0,0,0,1,1,0
CON-13073,4588.2,55.9,3.01,4.81,256.31,71.82,9,2,0,0,0,0,0.26181202709320045,1,0,0,0,0,0,0,1,0,1
CON-13074,3317.0,49.53,7.5,2.0,239.55,67.36,81,3,0,0,1,1,0.3154687134538592,1,0,0,0,0,0,1,0,1,0
